long,lat,id,nombre,anio_de_in,tipo,cantidad,ubicacion,clasificac,calle,altura,calle2,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4456478698405,-34.5588236263967,902,Sucursal Itau,2019,1,1,VIA PÃšBLICA,Comunas de BA Elige,Av. Libertador,5767,,Belgrano,Comuna 13,1428,C1428ARA
-58.4156521038755,-34.5848850746539,903,Sucursal Itau,2019,1,1,VIA PÃšBLICA,Comunas de BA Elige,Av. Scalabrini Ortiz,2524,,Palermo,Comuna 14,1425,C1425DBT
-58.411753745722,-34.5877944964027,904,Sucursal Itau,2019,1,1,VIA PÃšBLICA,Comunas de BA Elige,Av. Santa FÃ©,3315,,Palermo,Comuna 14,,
-58.4106090288013,-34.5796727311498,905,Sucursal Itau,2019,1,1,VIA PÃšBLICA,Comunas de BA Elige,Av. CerviÃ±o,3654,,Palermo,Comuna 14,,
-58.4076015284936,-34.6004583432154,906,La Carpinteria,2019,1U,1,VIA PÃšBLICA,Centro Cultural Abasto,Jean Jaures,858,,Balvanera,Comuna 3,1215,C1215ACP
-58.387813694145,-34.600693743425,907,Errepar,2019,1,2,VIA PÃšBLICA,Expediente,Viamonte,1484,,San Nicolas,Comuna 1,1055,C1055ABB
-58.4360358413807,-34.6188326904688,908,Bazar. Comercio,2019,1,2,VIA PÃšBLICA,Expediente,JosÃ© M. Moreno,46,,Caballito,Comuna 6,,
-58.4436625685966,-34.5869367723203,909,Etaba. Escuela de Tecnica Alexander,2019,1,3,VIA PÃšBLICA,Expediente,Angel Justiniano Carranza,1190,,Chacarita,Comuna 15,1414,C1414COF
-58.44631940335,-34.6224636819204,910,Uflo,2019,1,2,INTERIOR,AMS,Av. Rivadavia,5741,,Caballito,Comuna 6,1406,C1406GLA
-58.4482779764988,-34.6150241949702,911,Museo de las Esculturas,2019,1,3,VIA PÃšBLICA,AMS,Pujol,644,,Caballito,Comuna 6,1405,C1405ALD
-58.4521012395629,-34.5988151587166,912,Warnes Dodge SRL,2019,1,2,VIA PÃšBLICA,Comercio Amigo,Warnes,1143,,Villa Crespo,Comuna 15,1414,C1414AAL
-58.4088591838813,-34.601782784024,913,El Cubo,2019,1,5,VIA PÃšBLICA,Centro Cultural Abasto,Zelaya,3053,,Balvanera,Comuna 3,1171,C1171ADA
-58.4150102076133,-34.6019271436141,914,Jungla Centro Cultural,2019,1,2,VIA PÃšBLICA,Centro Cultural Abasto,Guardia Vieja,3580,,Almagro,Comuna 5,1192,C1192AAF
-58.4167373570602,-34.6157778194921,915,El Baruyo (Multiespacio Cultural),2019,1,3,VIA PÃšBLICA,Centro Cultural,Av. Belgrano,3584,,Almagro,Comuna 5,1210,C1210AAQ
-58.414788753139,-34.6249657616763,916,La Minga Club Cultural,2019,1,4,VIA PÃšBLICA,Centro Cultural,Maza,1165,,Boedo,Comuna 5,1220,C1220ABM
-58.4263996383344,-34.5861753422734,917,Teatro Ciego,2019,1,2,VIA PÃšBLICA,Centro Cultural,Jorge Luis Borges,1976,,Palermo,Comuna 14,1414,C1414DGH
-58.4324045093584,-34.5968553328493,918,La Gran Jaime,2019,1,2,VIA PÃšBLICA,Centro Cultural,Araoz,832,,Villa Crespo,Comuna 15,1414,C1414DPR
-58.4955923743118,-34.5522761712526,919,Fuego Bike,2019,1,2,VIA PÃšBLICA,AMS,Miller,4607,,Saavedra,Comuna 12,1430,C1430EAI
-58.3771546517309,-34.5989702095873,920,Anses Central,2019,1U,11,INTERIOR,Edificio PÃºblico,Av. Cordoba,720,,San Nicolas,Comuna 1,1054,C1054AAT
-58.3830072905752,-34.5992076193687,921,UDAI Centro,2019,1,1,VIA PÃšBLICA,Edificio PÃºblico,Av. Cordoba,1118,,San Nicolas,Comuna 1,1055,C1055AAO
-58.4028021556171,-34.6207054843179,922,UDAI San Cristobal,2019,1U,1,VIA PÃšBLICA,,Jujuy,966,,San Cristobal,Comuna 3,1229,C1229ABR
-58.3696201032397,-34.6384821918624,923,UDAI Barracas,2019,1,2,VIA PÃšBLICA,Edificio PÃºblico,Regimiento de Patricios,937,,Barracas,Comuna 4,1265,C1265AEC
-58.4058586149019,-34.6356799472416,924,UDAI Parque Patricios,2019,1U,2,VIA PÃšBLICA,Edificio PÃºblico,La Rioja,2079,,Parque Patricios,Comuna 4,1244,C1244ABQ
-58.4741615346379,-34.6774563777212,925,UDAI Villa Lugano,2019,1U,2,VIA PÃšBLICA,Edificio PÃºblico,Sayos,5654,,Villa Lugano,Comuna 8,1439,C1439CAT
-58.4679385845438,-34.6470372874434,926,UDAI Flores,2019,1U,2,VIA PÃšBLICA,Espacio PÃºblico,Peron Eva,3799,,Parque Avellaneda,Comuna 9,1407,C1407HUB
-58.4930778153765,-34.6253408350925,927,UDAI Floresta,2019,1U,2,VIA PÃšBLICA,Edificio PÃºblico,Av. Segurola,1129,,Floresta,Comuna 10,1407,C1407ANW
-58.4746089924341,-34.577516005835,928,UDAI Villa Urquiza,2019,1U,2,VIA PÃšBLICA,Espacio PÃºblico,Alvarez Thomas,2356,,Villa Ortuzar,Comuna 15,1431,C1431FON
-58.3704028587587,-34.61482806116,929,UDAI Monserrat,2019,1U,3,INTERIOR,Espacio PÃºblico,Mexico,270,,Monserrat,Comuna 1,1097,C1097AAF
-58.4050168558794,-34.5831296929283,930,Agentes de Transito. Base Ocampo,2019,1U,5,INTERIOR,Espacio PÃºblico,Ortiz de Ocampo,2517,,Palermo,Comuna 14,1425,C1425DSA
-58.3932268917765,-34.5940119859008,931,Banco ItaÃº - Recoleta,2019,1U,2,VIA PÃšBLICA,AMS,Av. Callao,1270,,Recoleta,Comuna 2,1023,C1023AAS
-58.4000295539526,-34.5897975484741,932,Banco ItaÃº - Recoleta,2019,1U,1,VIA PÃšBLICA,AMS,Av. Pueyrredon,1855,,Recoleta,Comuna 2,1119,C1119ACB
-58.4041650776257,-34.5832990693324,934,Banco ItaÃº - Palermo,2019,1U,2,VIA PÃšBLICA,AMS,Av. Gral Las Heras,3015,,Palermo,Comuna 14,1425,C1425ASH
-58.4426548817092,-34.5634829894549,935,Banco ItaÃº - Belgrano,2019,1U,1,VIA PÃšBLICA,AMS,Luis Maria Campos,1407,,Belgrano,Comuna 13,1426,C1426BOM
-58.5149141665027,-34.5903871896475,936,Banco ItaÃº -Villa Devoto,2019,1U,1,VIA PÃšBLICA,AMS,Av. San Martin,7187,,Villa Devoto,Comuna 11,1419,C1419ICI
-58.4411746485158,-34.6324700267968,937,Agentes de Transito. Base Chacabuco,2019,1,5,INTERIOR,Edificio PÃºblico,Emilio Mitre,981,,Parque Chacabuco,Comuna 7,1424,C1424AYS
-58.4691553927686,-34.6594619441857,938,UTN. Sede Campus,2019,1,34,INTERIOR,Universidades - Colegios,Mozart,2300,,Villa Lugano,Comuna 8,1407,C1407IVT
-58.3920765194273,-34.5997011750235,939,Mercado de San Nicolas,2019,1U,4,VIA PÃšBLICA,AMS,Av. Cordoba,1750,,San Nicolas,Comuna 1,1055,C1055AAU
-58.4152279112193,-34.5898439942667,940,Escuela Divino Corazon. Sube y Baja,2019,1U,3,VIA PÃšBLICA,Universidades - Colegios,Republica Dominicana,3586,,Palermo,Comuna 14,1425,C1425GKF
-58.3673044386511,-34.6014574538043,941,Camuzzi Gas,2019,1U,9,INTERIOR,AMS,Alicia Moreau de Justo,240,,Puerto Madero,Comuna 1,1107,C1107AAD
-58.5032840393275,-34.5782614265223,942,Escuela NÂ°22 Republica de Nicaragua,2019,1U,5,VIA PÃšBLICA,Universidades - Colegios,Bazurco,2551,,Villa Pueyrredon,Comuna 12,1419,C1419FKG
-58.4881170558326,-34.6482626448379,943,Rodados Universo,2019,1U,3,VIA PÃšBLICA,Local Amigo,Av. Directorio,4699,,Parque Avellaneda,Comuna 9,1407,C1407HGG
-58.3786269767597,-34.6105596425141,944,Anses - Edificio Central,2019,1U,2,VIA PÃšBLICA,Edificio PÃºblico,Adolfo Alsina,863,,Monserrat,Comuna 1,1087,C1087AAM
-58.4478393258044,-34.570530199331,945,La Fruteria CerÃ¡mica,2019,1U,1,VIA PÃšBLICA,AMS,Ciudad de la Paz,924,,Colegiales,Comuna 13,1426,C1426AGR
-58.4167041860391,-34.576748297251,946,Ecoparque,2019,1U,7,VIA PÃšBLICA,Espacio PÃºblico,SARMIENTO AV.,2600,,,,,
-58.4049995581693,-34.5796876508874,947,Museo Jose Hernandez,2019,1U,2,INTERIOR,Centro Cultural,Av. Libertador,2373,,Palermo,Comuna 14,1425,C1425AAJ
